date,ystar_mean,ystar_sd,ystar_q025,ystar_q975,unrstar_mean,unrstar_sd,unrstar_q025,unrstar_q975,prtstar_mean,prtstar_sd,prtstar_q025,prtstar_q975,cycle_mean,cycle_sd,cycle_q025,cycle_q975,prt_cycle_mean,prt_cycle_sd,prt_cycle_q025,prt_cycle_q975
1979-06-01,257.545566935,2.2692853924170855,254.48120475,261.70602075,5.020198666225,0.9810545390729808,3.21809155,6.3189427525,61.31637347275,0.5435962166738509,60.584280075,62.360078625,-3.052013794836128,2.269285336974722,-7.21246634,0.012348702775000019,-0.7244022154409976,0.5435963730723464,-1.7681072375,0.007691742957500025
1979-09-01,257.99976519,2.2417112824686636,255.00975725,262.15737824999997,4.92311340635,0.9764413228795032,3.09511525,6.2081864675,61.2906295655,0.5342807412888381,60.587567925,62.3346801,-2.988870938871648,2.241711201581567,-7.1464809675000005,0.0011344597475000102,-0.7028528548477679,0.5342807480122752,-1.746901325,2.0912325200000032e-4
1979-12-01,259.2779381775,2.217595224541729,256.406288,263.47970899999996,4.955917308175,0.9631049780953203,3.1240682349999997,6.1867889875,61.57193448675,0.5274007950066758,60.896086575000005,62.6107564,-2.796491589911116,2.2175951980030226,-6.9982617849999995,0.07516218710000001,-0.6468437575728537,0.5274008362923638,-1.68566569,0.029003658700000007
1980-03-01,259.19665107,2.183518651000781,256.464217,263.41000875,4.861527745975,0.9479621840062419,3.02491947,6.04378198,61.650991372,0.5185780477495919,61.012711275,62.685933424999995,-2.6746702454809244,2.1835186904560913,-6.888032365,0.05776482235,-0.6226842159282763,0.5185780444890512,-1.6576258525,0.015595869725000017
1980-06-01,258.8635817675,2.156977816330452,256.14933199999996,263.0795655,5.116542152875,0.9337939196245185,3.2646814299999996,6.25880863,61.9079584655,0.5123286283565807,61.2638763,62.9395035,-2.5337732056255873,2.156977855597151,-6.749756884999999,0.18048010950000012,-0.5877325931249298,0.5123286417732725,-1.6192777024999998,0.0563478548
1980-09-01,258.7987785075,2.1207471038110666,256.082811,262.98081625000003,5.08019079985,0.91732431623466415,3.2546492675,6.206447400000001,62.0179686425,0.5038230035634406,61.371623625,63.041833849999996,-2.3772840509292172,2.120747083938131,-6.5593180125,0.33868708375000006,-0.5492925480439774,0.5038229547779867,-1.573157475,0.0970527835
1980-12-01,259.914038945,2.078474336228999,257.36911349999997,264.05850975,4.9798961794,0.9008322735075913,3.1685788325,6.064170135,61.75116796,0.4947540334677723,61.15238265000001,62.764708924999994,-2.307379124424448,2.078474371846561,-6.4518472650000005,0.23754339450000025,-0.5397268769308018,0.4947539696380021,-1.5532673524999998,0.05905885930000004
1981-03-01,259.6839230025,2.0600199869184,257.16028,263.81030025000007,4.78278262255,0.8904763580229874,2.982988465,5.84080547,61.64388090775,0.49223369388561905,61.047309625000004,62.658225525,-2.245927388422423,2.0600199720240875,-6.372308982500001,0.2777134067500001,-0.5271716514272012,0.49223357708369264,-1.541516555,0.06939901040000007
1981-06-01,260.732980545,2.0753556976036056,258.14917325,264.90489125,4.544288087225,0.8907889776723037,2.721322815,5.6186854875000005,61.5809840495,0.4986983789475406,60.96257775,62.602354649999995,-2.2266378583132354,2.075355564447161,-6.3985495425,0.35717387050000016,-0.526727714620147,0.49869817752130835,-1.5480991975,0.09167895995000008
1981-09-01,262.255782445,2.157975427228912,259.4039315,266.59356249999996,4.8610641385,0.9101581697229042,2.9944056025,5.9873338050000005,61.756216823,0.5236333420661966,61.06021165,62.812000524999995,-2.24399487702556,2.1579754712867842,-6.581779195,0.6078534142500003,-0.5344864249162704,0.5236331637447792,-1.5902678625,0.16152003075000002
1981-12-01,261.6631111875,2.3011826145874394,258.708277,266.25261700000004,4.9057085406,0.9586837660984954,2.9733898250000004,6.099608782500001,61.518696252,0.5644891500228587,60.802549,62.631951674999996,-2.592951528333329,2.301182600279898,-7.182460057499999,0.36188227100000003,-0.6437969892491786,0.5644892754956088,-1.7570540399999999,0.072349176625
1982-03-01,260.61328443,2.4810872326354256,257.21497375,265.44620525,5.00893348455,1.029097211870942,2.968314115,6.319120474999999,61.680078093,0.6085547940598679,60.8345398,62.83635895,-2.891698831512305,2.4810872332668046,-7.724617715,0.5066105012500007,-0.7114791388261742,0.6085546595640846,-1.8677603725,0.13406112150000005
